name,url
Tsintaosaurus,https://en.wikipedia.org/wiki/Tsintaosaurus
Tuebingosaurus,https://en.wikipedia.org/wiki/Tuebingosaurus
Tugulusaurus,https://en.wikipedia.org/wiki/Tugulusaurus
Tuojiangosaurus,https://en.wikipedia.org/wiki/Tuojiangosaurus
Turanoceratops,https://en.wikipedia.org/wiki/Turanoceratops
Turiasaurus,https://en.wikipedia.org/wiki/Turiasaurus
Tylocephale,https://en.wikipedia.org/wiki/Tylocephale
Tyrannosaurus,https://en.wikipedia.org/wiki/Tyrannosaurus
Tyrannotitan,https://en.wikipedia.org/wiki/Tyrannotitan
Uberabatitan,https://en.wikipedia.org/wiki/Uberabatitan
Ubirajara jubatus,https://en.wikipedia.org/wiki/Ubirajara_jubatus
Udanoceratops,https://en.wikipedia.org/wiki/Udanoceratops
Ultrasaurus,https://en.wikipedia.org/wiki/Ultrasaurus
Ulughbegsaurus,https://en.wikipedia.org/wiki/Ulughbegsaurus
Unaysaurus,https://en.wikipedia.org/wiki/Unaysaurus
Unenlagia,https://en.wikipedia.org/wiki/Unenlagia
Unescoceratops,https://en.wikipedia.org/wiki/Unescoceratops
Unquillosaurus,https://en.wikipedia.org/wiki/Unquillosaurus
Urbacodon,https://en.wikipedia.org/wiki/Urbacodon
Utahceratops,https://en.wikipedia.org/wiki/Utahceratops
Utahraptor,https://en.wikipedia.org/wiki/Utahraptor
Uteodon,https://en.wikipedia.org/wiki/Uteodon
Vagaceratops,https://en.wikipedia.org/wiki/Vagaceratops
Vahiny,https://en.wikipedia.org/wiki/Vahiny
Valdoraptor,https://en.wikipedia.org/wiki/Valdoraptor
Valdosaurus,https://en.wikipedia.org/wiki/Valdosaurus
Vallibonavenatrix,https://en.wikipedia.org/wiki/Vallibonavenatrix
Variraptor,https://en.wikipedia.org/wiki/Variraptor
Vayuraptor,https://en.wikipedia.org/wiki/Vayuraptor
Vectaerovenator,https://en.wikipedia.org/wiki/Vectaerovenator
Vectiraptor,https://en.wikipedia.org/wiki/Vectiraptor
Velafrons,https://en.wikipedia.org/wiki/Velafrons
Velocipes,https://en.wikipedia.org/wiki/Velocipes
Velociraptor,https://en.wikipedia.org/wiki/Velociraptor
Velocisaurus,https://en.wikipedia.org/wiki/Velocisaurus
Venaticosuchus,https://en.wikipedia.org/wiki/Venaticosuchus
Venenosaurus,https://en.wikipedia.org/wiki/Venenosaurus
Vespersaurus,https://en.wikipedia.org/wiki/Vespersaurus
Veterupristisaurus,https://en.wikipedia.org/wiki/Veterupristisaurus
Viavenator,https://en.wikipedia.org/wiki/Viavenator
Volgatitan,https://en.wikipedia.org/wiki/Volgatitan
Volkheimeria,https://en.wikipedia.org/wiki/Volkheimeria
Vouivria,https://en.wikipedia.org/wiki/Vouivria
Vulcanodon,https://en.wikipedia.org/wiki/Vulcanodon
Wakinosaurus,https://en.wikipedia.org/wiki/Wakinosaurus
Walgettosuchus,https://en.wikipedia.org/wiki/Walgettosuchus
Wamweracaudia,https://en.wikipedia.org/wiki/Wamweracaudia
Wannanosaurus,https://en.wikipedia.org/wiki/Wannanosaurus
Weewarrasaurus,https://en.wikipedia.org/wiki/Weewarrasaurus
Wellnhoferia,https://en.wikipedia.org/wiki/Wellnhoferia
Wendiceratops,https://en.wikipedia.org/wiki/Wendiceratops
Wiehenvenator,https://en.wikipedia.org/wiki/Wiehenvenator
Willinakaqe,https://en.wikipedia.org/wiki/Willinakaqe
Wintonotitan,https://en.wikipedia.org/wiki/Wintonotitan
Wuerhosaurus,https://en.wikipedia.org/wiki/Wuerhosaurus
Wulagasaurus,https://en.wikipedia.org/wiki/Wulagasaurus
Wulatelong,https://en.wikipedia.org/wiki/Wulatelong
Wulong bohaiensis,https://en.wikipedia.org/wiki/Wulong_bohaiensis
Wyleyia,https://en.wikipedia.org/wiki/Wyleyia
Xenoceratops,https://en.wikipedia.org/wiki/Xenoceratops
Xenoposeidon,https://en.wikipedia.org/wiki/Xenoposeidon
Xenotarsosaurus,https://en.wikipedia.org/wiki/Xenotarsosaurus
Xianshanosaurus,https://en.wikipedia.org/wiki/Xianshanosaurus
Xiaosaurus,https://en.wikipedia.org/wiki/Xiaosaurus
Xiaotingia,https://en.wikipedia.org/wiki/Xiaotingia
Xingtianosaurus,https://en.wikipedia.org/wiki/Xingtianosaurus
Xingxiulong,https://en.wikipedia.org/wiki/Xingxiulong
Xinjiangovenator,https://en.wikipedia.org/wiki/Xinjiangovenator
Xinjiangtitan,https://en.wikipedia.org/wiki/Xinjiangtitan
Xiongguanlong,https://en.wikipedia.org/wiki/Xiongguanlong
Xixianykus,https://en.wikipedia.org/wiki/Xixianykus
Xixiasaurus,https://en.wikipedia.org/wiki/Xixiasaurus
Xixiposaurus,https://en.wikipedia.org/wiki/Xixiposaurus
Xiyunykus,https://en.wikipedia.org/wiki/Xiyunykus
Xuanhanosaurus,https://en.wikipedia.org/wiki/Xuanhanosaurus
Xuanhuaceratops,https://en.wikipedia.org/wiki/Xuanhuaceratops
Xunmenglong,https://en.wikipedia.org/wiki/Xunmenglong
Xuwulong,https://en.wikipedia.org/wiki/Xuwulong
Yamaceratops,https://en.wikipedia.org/wiki/Yamaceratops
Yamanasaurus,https://en.wikipedia.org/wiki/Yamanasaurus
Yamatosaurus,https://en.wikipedia.org/wiki/Yamatosaurus
Yandusaurus,https://en.wikipedia.org/wiki/Yandusaurus
Yangchuanosaurus,https://en.wikipedia.org/wiki/Yangchuanosaurus
Yanornis,https://en.wikipedia.org/wiki/Yanornis
Yaverlandia,https://en.wikipedia.org/wiki/Yaverlandia
Yehuecauhceratops,https://en.wikipedia.org/wiki/Yehuecauhceratops
Yi (dinosaur),https://en.wikipedia.org/wiki/Yi_(dinosaur)
Yimenosaurus,https://en.wikipedia.org/wiki/Yimenosaurus
Yingshanosaurus,https://en.wikipedia.org/wiki/Yingshanosaurus
Yinlong,https://en.wikipedia.org/wiki/Yinlong
Yixianosaurus,https://en.wikipedia.org/wiki/Yixianosaurus
Yizhousaurus,https://en.wikipedia.org/wiki/Yizhousaurus
Yongjinglong,https://en.wikipedia.org/wiki/Yongjinglong
Ypupiara,https://en.wikipedia.org/wiki/Ypupiara
Yuanmousaurus,https://en.wikipedia.org/wiki/Yuanmousaurus
Yueosaurus,https://en.wikipedia.org/wiki/Yueosaurus
Yulong mini,https://en.wikipedia.org/wiki/Yulong_mini
Yunganglong,https://en.wikipedia.org/wiki/Yunganglong
Yunmenglong,https://en.wikipedia.org/wiki/Yunmenglong
Yunnanosaurus,https://en.wikipedia.org/wiki/Yunnanosaurus
Yunyangosaurus,https://en.wikipedia.org/wiki/Yunyangosaurus
Yurgovuchia,https://en.wikipedia.org/wiki/Yurgovuchia
Yutyrannus,https://en.wikipedia.org/wiki/Yutyrannus
Yuxisaurus,https://en.wikipedia.org/wiki/Yuxisaurus
Zalmoxes,https://en.wikipedia.org/wiki/Zalmoxes
Zanclodon,https://en.wikipedia.org/wiki/Zanclodon
Zapalasaurus,https://en.wikipedia.org/wiki/Zapalasaurus
Zapsalis,https://en.wikipedia.org/wiki/Zapsalis
Zaraapelta,https://en.wikipedia.org/wiki/Zaraapelta
Zatomus,https://en.wikipedia.org/wiki/Zatomus
Zby,https://en.wikipedia.org/wiki/Zby
Zephyrosaurus,https://en.wikipedia.org/wiki/Zephyrosaurus
Zhanghenglong,https://en.wikipedia.org/wiki/Zhanghenglong
Zhejiangosaurus,https://en.wikipedia.org/wiki/Zhejiangosaurus
Zhenyuanlong,https://en.wikipedia.org/wiki/Zhenyuanlong
Zhongjianosaurus,https://en.wikipedia.org/wiki/Zhongjianosaurus
Zhongornis,https://en.wikipedia.org/wiki/Zhongornis
Zhongyuansaurus,https://en.wikipedia.org/wiki/Zhongyuansaurus
Zhuchengceratops,https://en.wikipedia.org/wiki/Zhuchengceratops
Zhuchengtitan,https://en.wikipedia.org/wiki/Zhuchengtitan
Zhuchengtyrannus,https://en.wikipedia.org/wiki/Zhuchengtyrannus
Ziapelta,https://en.wikipedia.org/wiki/Ziapelta
Zigongosaurus,https://en.wikipedia.org/wiki/Zigongosaurus
Zizhongosaurus,https://en.wikipedia.org/wiki/Zizhongosaurus
Zuniceratops,https://en.wikipedia.org/wiki/Zuniceratops
Zuolong,https://en.wikipedia.org/wiki/Zuolong
Zuoyunlong,https://en.wikipedia.org/wiki/Zuoyunlong
Zupaysaurus,https://en.wikipedia.org/wiki/Zupaysaurus
Zuul,https://en.wikipedia.org/wiki/Zuul
